text,intent,tags
bộ này bé 5t có k shop,ask_if_sells,B-inform#object_type B-inform#mention O B-inform#age O O O
6 tuổi,inform,B-inform#age I-inform#age
bên mình có ship hàng ko vậy ạ?,ask_about_ship,O O O O O O O O
bé nhà mình nặng 36.5 kg,inform,O O O O B-inform#weight I-inform#weight
cho c xin link sp đồng giá với,handoff,O O O O O O O O
alo shop kwi,greet,O O O
cho mình hỏi giá set này với,request#price,O O O O B-inform#object_type B-inform#mention O
c đặt online đc k,ask_if_sells#online,O O O O O
"chị có 2 bạn: 1 bạn cao 130cm năng 22kg , 1 bạn cao 156cm nặng chắc tầm 48kg",inform,O O O O O O O B-inform#height O B-inform#weight O O O O B-inform#height O O O B-inform#weight
áo này còn sz bé 19-20kg không shop?,ask_availability#size,B-inform#object_type B-inform#mention O O O B-inform#weight O O
bên mình có ship hàng ko,ask_about_ship,O O O O O O
váy này còn sz 1 tuổi - 8kg và 4 tuổi 13kg ko shop,ask_availability#size,B-inform#object_type B-inform#mention O O B-inform#age I-inform#age O B-inform#weight O B-inform#age I-inform#age B-inform#weight O O
sale 50 tất cả ạ,request#promotion,O O O O O
bên mình có quần bò dài ko ah cho mình xin mẫu với ah,request#product,O O O B-inform#object_type I-inform#object_type O O O O O O O O O
2 set nay có sz ban 9 tuoi 30kg k s,ask_if_sells#size,O B-inform#object_type B-inform#mention O O O B-inform#age I-inform#age B-inform#weight O O
ừ,agree,O
"ok shop, thế mình lấy bộ đấy",order_request,O O O O O B-inform#object_type O
cái này có đc giảm k e,request#promotion,B-inform#mention I-inform#mention O O O O O
có màu gì nữa em,request_more#color,O O O O O
vậy t lấy quần bộ 2 và cả bộ 1 nha bạn,order_request,O O O B-inform#object_type O O O O B-inform#object_type O O O
"em check lại hộ chị có quần leg, áo cotton dài tay hoặc váy dài tay size 7 thì gửi ảnh cho chị",request#product,O O O O O O B-inform#object_type O B-inform#object_type B-inform#material O O O B-inform#object_type O O O O O O O O O
mình cám ơn đã tư vấn,thank,O O O O O O
"shop có quần cotton mỏng của bé trai 2,5y ko",ask_if_sells,O O B-inform#object_type B-inform#material O O B-inform#gender I-inform#gender B-inform#age O
vậy có mẫu nào cho bé 33kg ko a,ask_if_sells,O O O O O O B-inform#weight O O
b ship tới địa chị số 69 nhõ 279 đội cấn nhé sđt 0359925388,handoff,O O O O O O O O O B-inform#location I-inform#location O O O
cho m lấy 2 bộ này nhé,order_request,O O O O B-inform#object_type B-inform#mention O
bé mình vừa ko ạ,ask_if_fit,O O O O O
em có ship ko?,ask_about_ship,O O O O
2 mẫu áo sơmi này giảm còn bn shop,request#price,O O B-inform#object_type I-inform#object_type B-inform#mention O O O O
size 4 còn ko e,ask_availability#size,O O O O O
alo alo ah,greet,O O O
áo này bé 32 kg mặc vừa ko?,ask_if_fit,B-inform#object_type B-inform#mention O B-inform#weight I-inform#weight O O O
giá bn ạ,request#price,O O O
đăt online dc ko e,ask_if_sells#online,O O O O O
40 kg mặc vừa k bạn,ask_if_fit,B-inform#weight I-inform#weight O O O O
ý bé 3 tuổi mang vừa ko ah,ask_if_fit,O O B-inform#age I-inform#age O O O O
có sale 50% ko,request#promotion,O O O O
cho mình xin giá size 2-3y với shop?,request#price,O O O O O B-inform#age O O
cho mình lấy váy cổ chéo đỏ cho bé 5t,order_request,O O O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#color O O B-inform#age
bạn gửi cho mình xem mấy mẫu nữa,request#product,O O O O O O O O
aloo c ơi,greet,O O O
em còn những mẫu áo dài nào cho bé gái tầm 32kg ko? gửi giúp chị đc ko?,request#product,O O O O B-inform#object_type I-inform#object_type O O B-inform#gender I-inform#gender O B-inform#weight O O O O O O
vâng tks shop,agree,O O O
tầm 110cm,inform,O B-inform#height
ko mua qua online dc a,ask_if_sells#online,O O O O O O
còn váy denim trắng cho bé đi học ko b,ask_availability,O B-inform#object_type I-inform#object_type B-inform#color O O O O O O
2 váy này chất vải hay cotton ?,request#material,O B-inform#object_type B-inform#mention O B-inform#material O B-inform#material O
cả set này cho bé trai 5 tuổi có k s,ask_if_sells,O B-inform#object_type B-inform#mention O B-inform#gender I-inform#gender B-inform#age I-inform#age O O O
nguyễn trãi còn hàng nào k em?,ask_availability,B-inform#location I-inform#location O O O O O
quần áo thì size vừa với bé 15kg,inform,O O O O O O O B-inform#weight
m vừa ck bạn nhé,handoff,O O O O O
o lac trung con hang k b,ask_availability,O B-inform#location I-inform#location O O O O
món này đang sale 50% à b,request#promotion,O O O O O O O
mấy váy này còn size 10-12t không,ask_availability#size,O B-inform#object_type B-inform#mention O O B-inform#age O
"da. bộ ni có 28ki 6,5 tuổi ko ạ",ask_if_sells,O B-inform#object_type B-inform#mention O B-inform#weight B-inform#age I-inform#age O O
cao 1m53,inform,O B-inform#height
mẫu này có số 5 ko e,ask_if_sells,B-inform#mention I-inform#mention O O O O O
bé e 25 kg vừa k ah,ask_if_fit,O O B-inform#weight I-inform#weight O O O
bé nhà mình 5t rồi,inform,O O O B-inform#age O
cơ sở lạc long quân còn bán ko e,ask_availability,O O B-inform#location I-inform#location I-inform#location O O O O
còn khẩu trang k c,ask_availability,O B-inform#object_type I-inform#object_type O O
tự động trả lời,ask_is_bot,O O O O
có quần sooc cho bé trai k e ?,ask_if_sells,O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender O O O
có mầu gì khác ko em?,request_more#color,O O O O O O
có áo mưa chân xoè ko bạn,ask_if_sells,O B-inform#object_type I-inform#object_type O O O O
áo nay bên shop còn k ạ,ask_availability,B-inform#object_type B-inform#mention O O O O O
ok b cho t tỉa trọng xe nhé b,agree,O O O O O O O O O
chân váy mặc áo dài có dc áp dụng sale ko,request#promotion,B-inform#object_type I-inform#object_type O B-inform#object_type I-inform#object_type O O O O O O
cho em hỏi có áo tanktop của trẻ con k ạ,ask_if_sells,O O O O B-inform#object_type I-inform#object_type O O O O O
hi b oi,greet,O O O
"bé cao 1m3 năng 25kg , mẹ 55kg cao 1m6",inform,O O B-inform#height O B-inform#weight O O B-inform#weight O B-inform#height
chất thun há bạn,request#material,O B-inform#material O O
giá áo bn ạ,request#price,O B-inform#object_type O O
ở 28 phố huế có ko e để chiều chị qua,ask_if_sells,O O B-inform#location I-inform#location O O O O O O O
còn mẫu nè cho bé 10kg ko ạ,ask_availability,O O O O O B-inform#weight O O
bộ này ở cửa hàng còn k size 3 k ạ,ask_availability#size,B-inform#object_type B-inform#mention O O O O O O O O O
vâng minh biet la de lau qua,agree,O O O O O O O
quần vải này cho bé 18kg,inform,B-inform#object_type I-inform#object_type B-inform#mention O O B-inform#weight
mình đặt online đc ko?,ask_if_sells#online,O O O O O
có quần leging cho bé ko b,ask_if_sells,O B-inform#object_type I-inform#object_type O O O O
bộ này có size cho bạn nặng 17kg cao hơn 110 cm k bạn?,ask_if_sells#size,B-inform#object_type B-inform#mention O O O O O B-inform#weight O O B-inform#height I-inform#height O O
báo giá mình,request#price,O O O
ko có chương trình khai trương riêng thái hà à,handoff,O O O O O O O B-inform#location I-inform#location O
cho e địa chỉ đi ạ,request_shop_address,O O O O O O
shop ơi. mình có mẫu quần yếm nào cho bé gái 7m k ạ,ask_if_sells,O O O O O B-inform#object_type I-inform#object_type O O B-inform#gender I-inform#gender B-inform#age O O
còn set này cho bé 14kg ko shop,ask_availability,O B-inform#object_type B-inform#mention O O B-inform#weight O O
bộ này có màu khác ko,request_more#color,B-inform#object_type B-inform#mention O O O O
bên mình gửi hàng cho mình chưa,handoff,O O O O O O O
bên mình có áo sơ mi và quần bé trai 7t ko ạ?,ask_if_sells,O O O B-inform#object_type I-inform#object_type I-inform#object_type O B-inform#object_type B-inform#gender I-inform#gender B-inform#age O O
"bé nhà c 25kg , 106cm",inform,O O O B-inform#weight O B-inform#height
110cm nặng 14kg,inform,B-inform#height O B-inform#weight
bn shop,request#price,O O
mau vang con k sh,ask_availability,B-ask_availability#color I-ask_availability#color O O O
chất nỉ hay len shop ơi?,request#material,O B-inform#material O B-inform#material O O
cho c xem cái màu đậm với,inform,O O O O B-inform#color I-inform#color O
con mau xanh la k a,ask_availability,O B-ask_availability#color I-ask_availability#color I-ask_availability#color O O
còn áo dài cho bé trai 4t ko,ask_availability,O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender B-inform#age O
quần bé 13 kg 2 tuổi rưỡi mang vừa ko ah,ask_if_fit,B-inform#object_type O B-inform#weight I-inform#weight B-inform#age I-inform#age O O O O O
e lấy 1 áo này nhé,order_request,O O O B-inform#object_type B-inform#mention O
mình có bộ dài tay mặc nhà cho bé 10.5kg k ạ?,ask_if_sells,O O B-inform#object_type I-inform#object_type I-inform#object_type O O O O B-inform#weight O O
áo còn ở cơ sở nào b?,ask_availability,B-inform#object_type O O O O O O
shop còn áo dài này cho bé gần 2 tuổi 13kg không ạ,ask_availability,O O B-inform#object_type I-inform#object_type B-inform#mention O O O B-inform#age I-inform#age B-inform#weight O O
bên mình còn bộ này cho bé sz 8y ko bạn,ask_availability#size,O O O B-inform#object_type B-inform#mention O O O B-inform#age O O
em cho chị xem mẫu,request#product,O O O O O
11y tầm bn kg vậy bạn?,handoff,B-inform#age O O O O O
có những mẫu nào của bé trai 18kg,inform,O O O O O B-inform#gender I-inform#gender B-inform#weight
chào shop cho mình hỏi cho bé gái 150,inform,O O O O O O B-inform#gender I-inform#gender O
dạ em lấy thêm,order_request,O O O O
bên em ship hàng ko?,ask_about_ship,O O O O O
áo vest xanh còn sz bé 4 tuổi ko ạ,ask_availability#size,B-inform#object_type I-inform#object_type B-inform#color O O O B-inform#age I-inform#age O O
còn size của bạn 130m và nặng 27kg,ask_availability#size,O O O O B-inform#height O O B-inform#weight
size 8 bé mặc vừa không ạ,ask_if_fit,O O O O O O O
"c 2 cái đánh dấu, sz 6 tuổi cho bạn 26 kg vừa k e",ask_if_fit,O O O O O O B-inform#age I-inform#age O O B-inform#weight I-inform#weight O O O
"mình có mẫu gì cho bé gái 9 tuổi, cao 1.33, nặng 36 kg k b",ask_if_sells,O O O O O B-inform#gender I-inform#gender B-inform#age I-inform#age O B-inform#height O B-inform#weight I-inform#weight O O
có ctr gì ko em,request#promotion,O O O O O
c lấy 3 bộ này,order_request,O O O B-inform#object_type B-inform#mention
khi nào nhận được sản phẩm sẽ gọi cho bạn đó để năm ý ck lại. nhưng giờ mình gọi từ sáng kí thấy bạn ý nghe máy,handoff,O O O O O O O O O O O O O O O O O O O O O O O O O O O O
em cám ơn shop ạ,thank,O O O O O
bộ màu xanh còn cho bé 1 tuổi ko ạ,ask_availability,B-inform#object_type B-inform#color I-inform#color O O O B-inform#age I-inform#age O O
váy e057 giá bao nhiêu?,request#price,B-inform#object_type O O O O
"shop còn khẩu trang kháng khuẩn các màu hồng , xanh ko ạ?",ask_availability,O O B-inform#object_type I-inform#object_type O O O B-inform#color I-inform#color O B-inform#color O O
bên e có mấu áo sơ mi hay polo tím nào cho bé trai 10y ko e,ask_if_sells,O O O O B-inform#object_type I-inform#object_type I-inform#object_type O B-inform#object_type B-inform#color O O B-inform#gender I-inform#gender B-inform#age O O
"có size 5y , 20kg k",ask_if_sells#size,O O B-inform#age O B-inform#weight O
mình ko thấy bên b gửi,request#product,O O O O O O
bên mình đang có ct mua 1 tặng 1 ah shop,request#promotion,O O O O O O O O O O O
có k b,ask_if_sells,O O O
bộ này đang sale phải k shop,request#promotion,B-inform#object_type B-inform#mention O O O O O
bên mình còn quần bò cho bé trai 6t ko bạn,ask_availability,O O O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender B-inform#age O O
cửa hàng nhà mình ở đâu vậy,request_shop_address,O O O O O O O
e oi có thể cho c xem mẫu giảm giá của bé trai 10t mà còn hàng ko tại vì c vào shopee xem thì toàn hết sz,request#product,O O O O O O O O O O O B-inform#gender I-inform#gender B-inform#age O O O O O O O O O O O O O O
b ơi ở thanh hoá địa chỉ cửa hàng là bn vậyp,request_shop_address,O O O B-inform#location I-inform#location O O O O O O O
mẫu này ko sale ah shop?,request#promotion,B-inform#mention I-inform#mention O O O O
còn có của bé 8 tuổi ko,ask_availability,O O O O B-inform#age I-inform#age O
bên mình có quần légging lửng k ạ?,ask_if_sells,O O O B-inform#object_type I-inform#object_type O O O
mình muốn đặt hàng online dc không?,ask_if_sells#online,O O O O O O O
bé nhà mình 13 tuổi cao 1m50 mặc đc ko shop???,ask_availability#size,O O O B-inform#age I-inform#age O B-inform#height O O O O
how much discount on these quần tregging and price? for 6 year old on lac long quan shop.,handoff,O O O O O B-inform#object_type I-inform#object_type O O O B-inform#age I-inform#age I-inform#age O B-inform#location I-inform#location I-inform#location O
có ship cod ko bạn,ask_about_ship,O O O O O
có mẫu quần nào nữa k ah,ask_if_sells,O O B-inform#object_type O O O O
m còn khẩu trang này k ak,ask_availability,O O B-inform#object_type I-inform#object_type B-inform#mention O O
bé nhà c 26 kg thì mặc size 120 hay 130 được nhỉ,ask_availability#size,O O O B-inform#weight I-inform#weight O O O O O O O O
mẫu này có size bé 7 tuổi ko shop,ask_if_sells#size,B-inform#mention I-inform#mention O O O B-inform#age I-inform#age O O
mình còn mấy mẫu này nữa ko e,ask_availability,O O O B-inform#mention I-inform#mention O O O
mẫu áo dài này có đang sale k e,request#promotion,O B-inform#object_type I-inform#object_type B-inform#mention O O O O O
chị lấy bộ đèn lồng nhé,order_request,O O B-inform#object_type O O O
xin đại chỉ shop,request_shop_address,O O O O
36kkg 1m40,inform,B-inform#weight B-inform#height
có cữ cho bé 40kg ko?,ask_if_sells,O O O O B-inform#weight O
áo cho bé trai,inform,B-inform#object_type O B-inform#gender I-inform#gender
mình đang chat với ng hay bot the,ask_is_bot,O O O O O O O O
bot hay ng,ask_is_bot,O O O
có 1 màu ah,request_more#color,O O O O
cho mình xin giá set này,request#price,O O O O B-inform#object_type B-inform#mention
"áo baby doll này có cỡ 9t ko shop, giá bn?",ask_if_sells,B-inform#object_type I-inform#object_type I-inform#object_type B-inform#mention O O B-inform#age O O O O
thanks ad nhìu,thank,O O O
nặng 27kg cao 130cm thì có vừa k,ask_if_fit,O B-inform#weight O B-inform#height O O O O
cái này còn cho bé 6 tuổi ko shop,ask_availability,B-inform#mention I-inform#mention O O O B-inform#age I-inform#age O O
yếm vải gì b,request#material,B-inform#object_type O O O
có váy cho trẻ em học lớp 1 nữ k ak,ask_if_sells,O B-inform#object_type O O O O O O B-inform#gender O O
bé gai a,inform,B-inform#gender I-inform#gender O
bot à shop ơi,ask_is_bot,O O O O
có size cho bé 18kg ko ạ,ask_if_sells#size,O O O O B-inform#weight O O
xin giá,request#price,O O
b ship cho mình đc k,ask_about_ship,O O O O O O
1 cái size 5 đó em,inform,O O O O O O
váy này sale còn bn b ơi?,request#price,B-inform#object_type B-inform#mention O O O O O
"bạn ơi, năm nay bên bạn đã có đồ halloween chưa nhỉ",ask_if_sells,O O O O O O O O O B-inform#season O O
chị lấy 2 đồ trên size 4y,order_request,O O O O O O B-inform#age
j hak j cam on shop,thank,O O O O O O
thanks shop tư vấn nhiệt tình,thank,O O O O O O
bộ này của bé bn ạ,request#price,B-inform#object_type B-inform#mention O O O O
50kg vừa ko e,ask_if_fit,B-inform#weight O O O
mình lấy thêm quần này,order_request,O O O B-inform#object_type B-inform#mention
quần vải gì vậy shop,request#material,B-inform#object_type O O O O
30kg mặc vừa ko e ?,ask_if_fit,B-inform#weight O O O O O
có màu khác nữa k,request_more#color,O O O O O
"b ơi bé cao 1,4m, nặng 35kg mặc size nào b.",ask_if_fit,O O O O B-inform#height O B-inform#weight O O O O
có thể đặt online ko nhỉ,ask_if_sells#online,O O O O O O
nguyễn thị thu trang số nhà 113 tổ 4 phường tân thanh thành phố điện biên tỉnh điện biên sdt0983994884,handoff,O O O O O O O O O O O O O O O O O B-inform#location I-inform#location O
e ơi kcloset o tầng mấy the garden hả em,handoff,O O O O O O B-inform#location I-inform#location O O
k phải đang sale ah shop,request#promotion,O O O O O O
cho mình xin mẫu áo dài tay bé trai size 129,request#product,O O O O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender O O
có sale ko bạn,request#promotion,O O O O
nặng 16kg,inform,O B-inform#weight
dạ đúng rồi ạ,agree,O O O O
có cho bé 9kg k ạ,ask_if_sells,O O O B-inform#weight O O
bên e có hàng cho 6 tuổi và 27-28kg ko,ask_if_sells,O O O O O B-inform#age I-inform#age O B-inform#weight O
cái bộ đỏ này còn màu khác k b,request_more#color,O B-inform#object_type B-inform#color B-inform#mention O O O O O
19 20 kg vừa k shop,ask_if_fit,B-inform#weight B-inform#weight I-inform#weight O O O
váy còn màu khác k ạ,request_more#color,B-inform#object_type O O O O O
mẫu quần beggy này có size cho bé 2 tuổi ko ạ?,ask_if_sells#size,O B-inform#object_type I-inform#object_type B-inform#mention O O O O B-inform#age I-inform#age O O
cho mình hỏi mẫu váy phù thủy còn k b,ask_availability,O O O O B-inform#object_type I-inform#object_type I-inform#object_type O O O
"cho m xem mẫu giảm 50% của bé trai 7 tuổi , 5 tuổi . bé gái 1 tuổi",request#product,O O O O O O O B-inform#gender I-inform#gender B-inform#age I-inform#age O B-inform#age I-inform#age O B-inform#gender I-inform#gender B-inform#age I-inform#age
bé 14kg mặc size nào dc anh,ask_if_fit,O B-inform#weight O O O O O
có ở store nào khu hà đông ko,request_shop_address,O O O O O B-inform#location I-inform#location O
cảm on c sản phẩm tốt lắm ạ,thank,O O O O O O O O
giữ cho mình 1 bôk tím này size 11 nhé 1m33 33 kg vừa ko add nhỉ,ask_if_fit,O O O O O B-inform#color O O O O B-inform#height B-inform#weight I-inform#weight O O O O
"shop có ship ko nhỉ? e ở đường trần bình trọng, đồng hới.",ask_about_ship,O O O O O O O O O O O O O
1m36 nặng 30 kg bạn à,inform,B-inform#height O B-inform#weight I-inform#weight O O
bé 23 kg thì mặc size nào b,ask_if_fit,O B-inform#weight I-inform#weight O O O O O
bé 45kg vừa k e,ask_if_fit,O B-inform#weight O O O
đung roi,agree,O O
thế bên b có giày cho bé gái ko j,ask_if_sells,O O O O B-inform#object_type O B-inform#gender I-inform#gender O O
b ơi set nay bn,request#price,O O B-inform#object_type B-inform#mention O
có mầu khác nữa k a,request_more#color,O O O O O O
mình ở xa bên bạn ạ bạn có link sale ko,request#promotion,O O O O O O O O O O O
bé nhà mình mới 3 tháng. ko biết có loại nào phù hợp,ask_if_sells,O O O O B-inform#age I-inform#age O O O O O O O
bên shop có quần áo cho bé lớp 6 cao 1m56 nặng 67kg k bạn?,ask_if_sells,O O O B-inform#object_type B-inform#object_type O O B-inform#age I-inform#age O B-inform#height O B-inform#weight O O
có sale k,request#promotion,O O O
"còn cách nào khác ko em ơi, chứ sợ màu xanh nó khóc mất",request_more#color,O O O O O O O O O B-inform#color I-inform#color O O O
shop có bán đồ bộ cho bé 2 tuổi ko?. cho mình xem ảnh với,ask_if_sells,O O O O B-inform#object_type O O B-inform#age I-inform#age O O O O O O
mẫu này giá bn đó ạ,request#price,B-inform#mention I-inform#mention O O O O
có bán online ko bạn?,ask_if_sells#online,O O O O O
bộ này cho bé 22kg còn ko ag,ask_availability,B-inform#object_type B-inform#mention O O B-inform#weight O O O
sale đến bjo vậy shop,request#promotion,O O O O O
e lấy giúp chị nhé,order_request,O O O O O
chị lấy 2 bộ đồng phục cho 2 bạn nam,order_request,O O O B-inform#object_type I-inform#object_type I-inform#object_type O O B-inform#gender B-inform#gender
những mẫu này còn size cho bé 23kg ko em 5t,ask_availability#size,O B-inform#mention I-inform#mention O O O O B-inform#weight O O B-inform#age
cơ sở trần đăng ninh có hàng k ạ,ask_availability,O O B-inform#location I-inform#location I-inform#location O O O O
ở ninh bình có quần cho bé trai 45 kg k ah,ask_if_sells,O B-inform#location I-inform#location O B-inform#object_type O B-inform#gender I-inform#gender B-inform#weight I-inform#weight O O
"có váy tafta cho bé 12t nặng 35 kg cao 1,50 k shop",ask_if_sells,O B-inform#object_type I-inform#object_type O O B-inform#age O B-inform#weight I-inform#weight O B-inform#height O O
size 100 hoặc 110,inform,O O O O
giá bnh ạ,request#price,O O O
shop có khẩu trang người lớn không?,ask_if_sells,O O B-inform#object_type I-inform#object_type O O O
quần là chất vải gì đó e,request#material,B-inform#object_type O O O O O O
thế áo con gái thì 30kg mặc vừa ko b,ask_if_fit,O B-inform#object_type B-inform#gender I-inform#gender O B-inform#weight O O O O
ko có đen hay màu khác hả b,request_more#color,O O B-ask_if_sells#color O O O O O
à em ơi,greet,O O O
mình xin thông tin bộ cho bé gái 13kg,inform,O O O O O O B-inform#gender I-inform#gender B-inform#weight
chất cotton hả b,request#material,O B-inform#material O O
"shop còn mẫu này cho bé cao 1.2m, nặng 24kg k ạ?",ask_availability,O O B-inform#mention I-inform#mention O O O B-inform#height O B-inform#weight O O
cảm ơn shop ạ có gì mình mua thì mình sẽ liên hệ với shop,thank,O O O O O O O O O O O O O O O
chị vừa hỏi cả cái áo nữa,inform,O O O O O B-inform#object_type O
mình tưởng còn những mẫu trên minh mua vai bộ mặc lun,handoff,O O O O O O O O O O O O
352349987,handoff,O
còn size 11 tuổi ko b,ask_availability#size,O O B-inform#age I-inform#age O O
hay shop mình có áo phao ấm k ạ,ask_if_sells,O O O O B-inform#object_type I-inform#object_type O O O
size 4y e nhé,inform,O O O O
cho mình xin mẫu bộ cotton bé trai 4 tuổi. bé gái 7 tuoor,request#product,O O O O B-inform#object_type B-inform#material B-inform#gender I-inform#gender B-inform#age I-inform#age O O B-inform#age I-inform#age
cho mình xin thêm ít mẫu quần áo nữa đc k mình mua mấy bộ,request#product,O O O O O O B-inform#object_type I-inform#object_type O O O O O O B-inform#object_type
mẫu này có áo bơi bên trong ko e,handoff,B-inform#mention I-inform#mention O B-inform#object_type I-inform#object_type O O O O
"bạn nhà c tầm 49-50kg, có vừa ko vậy?",ask_if_fit,O O O O B-inform#weight O O O O
ở hàng da có khẩu trang cho bé k ad?,ask_if_sells,O O O O B-inform#object_type I-inform#object_type O O O O
shop cho mình địa chỉ các cửa hàng tại khu vực hà nội nhé,request_shop_address,O O O O O O O O O O O B-inform#location I-inform#location O
em ơi gửi c mấy mẫu mẹ con với,request#product,O O O O O O O O O
co sp j cho be trai 3-4t ko b,ask_if_sells,O O O O O O B-inform#age O O
"chị ở thanh hóa ko có cửa hàng hả em, em ship ko?",request_shop_address,O O B-inform#location I-inform#location O O O O O O O O O
áo nâu sz m còn k e?,ask_availability#size,B-inform#object_type B-inform#color O O O O O
các mẫu này có sz 10y k,ask_if_sells#size,O B-inform#mention I-inform#mention O O B-inform#age O
cho chị hỏi mấy bộ nayc ở 208 lò đúc có sẵn size to nhất ko vậy ?,handoff,O O O O B-inform#object_type B-inform#mention O O O O O O O O O O O O
vay nay có size ban 32kg cao 133 k ban,ask_if_sells#size,B-inform#object_type B-inform#mention O O O B-inform#mention O B-inform#height O O
giá sao shop,request#price,O O O
mình có cửa hàng ở hcm ko ạ,request_shop_address,O O O O O B-inform#location O O
ma m muon lay tru hao size 6t,order_request,O O O O O O O B-inform#age
"ok, thế mình lấy 1 bộ nhé",order_request,O O O O O B-inform#object_type O
ukm đúng rồi bạn ạ,agree,O O O O O
em ơi gửi cho chị mẫu bé trai 4 tuổi 13kg với,request#product,O O O O O O B-inform#gender I-inform#gender B-inform#age I-inform#age B-inform#weight O
mẫu này có màu khác k b?,request_more#color,B-inform#mention I-inform#mention O O O O O
có ship ko bạn,ask_about_ship,O O O O
mua online có ct gg ko,request#promotion,O O O O O O
"bé nhà mình 2,5t 13kg ạ",inform,O O O B-inform#age B-inform#weight O
chiều cao thì mình ko nhớ chính xác còn cân nặng thì 20kg,inform,O O O O O O O O O O O O B-inform#weight
áo khoác lông con mau nao e,request#color,B-inform#object_type I-inform#object_type O O O O O
thanks shop có gì mình sẽ ib sau nha ngâm cứu reivew đã,thank,O O O O O O O O O O O O O
2010138sr73ygb,handoff,O
chất liệu j vậy,request#material,O O O O
ah uh,agree,O O
bạn ơi bộ này có size bé 4-5t nặng 15kg ko,ask_if_sells#size,O O B-inform#object_type B-inform#mention O O O B-inform#age O B-inform#weight O
bé 10 tuổi 27 kg mặc size nào được,ask_if_fit,O B-inform#age I-inform#age B-inform#weight I-inform#weight O O O O
bé 9t 40kg vừa ko ạ,ask_if_fit,O B-inform#age B-inform#weight O O O
mình xin mẫu của bé gái 10 tuổi,request#product,O O O O B-inform#gender I-inform#gender B-inform#age I-inform#age
ok lấy c quần này,order_request,O O O B-inform#object_type B-inform#mention
18 kg có mặc vừa ko em,ask_if_fit,B-inform#weight I-inform#weight O O O O O
còn khẩu trang ko e,ask_availability,O B-inform#object_type I-inform#object_type O O
nộ này còn ko ạ,ask_availability,B-inform#mention I-inform#mention O O O
áo dài này còn size 10 ko ạ,ask_availability#size,B-inform#object_type O B-inform#mention O O O O O
còn áo len cho bé 7tuổi 22kg ko,ask_availability,O B-inform#object_type I-inform#object_type O O B-inform#age B-inform#weight O
có váy đôi mẹ và bé ko bạn?,ask_if_sells,O B-inform#object_type I-inform#object_type O O O O O
bên bạn đang có chương trình j k,request#promotion,O O O O O O O O
có cả khẩu trang ng lớn đúng ko ạ,ask_if_sells,O O B-inform#object_type I-inform#object_type O O O O O
nặng 16 kg,inform,O B-inform#weight I-inform#weight
cám ơn e nha,thank,O O O O
có sz cho bé 40kg ko ạh,ask_if_sells#size,O O O O B-inform#weight O O
màu trắng hết nhé,inform,B-inform#color I-inform#color O O
chất vải gì đấy em ?,request#material,O O O O O O
mình ở tây sơn đống đa qua đâu là gần nhất vậy trước hay qua 158 tây sơn mà giờ,request_shop_address,O O B-inform#location I-inform#location B-inform#location I-inform#location O O O O O O O O O O B-inform#location I-inform#location O O
m xin giá áo blouse này shop oi,request#price,O O O B-inform#object_type I-inform#object_type B-inform#mention O O
36kg nhưng cao 150cm rồi bạn,inform,B-inform#weight O O B-inform#height O O
báo giá cho mình bộ này nhé,request#price,O O O O B-inform#object_type B-inform#mention O
áo này còn size 120-130 ko b ơi,ask_availability#size,B-inform#object_type B-inform#mention O O O O O O
áo này có size 57 kg k b,ask_if_sells#size,B-inform#object_type B-inform#mention O O B-inform#weight I-inform#weight O O
ao trắng ko con a.,ask_availability,B-inform#object_type B-inform#color O O O
váy này còn ở linh đàm k ạ,ask_availability,B-inform#object_type B-inform#mention O O B-inform#location I-inform#location O O
ko có cho trẻ sơ sinh hả e,ask_if_sells,O O O O B-inform#age I-inform#age O O
bé 16kg,inform,O B-inform#weight
cho mình đặt 2 mẫu áo phông này ạ,order_request,O O O O O B-inform#object_type I-inform#object_type B-inform#mention O
tuổi teen ( 10 - 14 tuổi ),inform,O O O B-inform#age I-inform#age I-inform#age I-inform#age O
có gửi cho c xin mấy mẫu đồng giá đc k,request#product,O O O O O O O O O O O
alooooooooooo,greet,O
có ship cod ko shop?,ask_about_ship,O O O O O
bộ này có size cho bé 25kg 7 tuổi ko bạn,ask_if_sells#size,B-inform#object_type B-inform#height O O O O B-inform#weight B-inform#age I-inform#age O O
quần chất thô ah bạn,request#material,B-inform#object_type O B-inform#material O O
chất liệu váy là vải gì thế shop?,request#material,O O B-inform#object_type O O O O O
"chào bạn, mình muốn đặt váy cho bé gái nặng 14 kg",order_request,O O O O O B-inform#object_type O B-inform#gender I-inform#gender O B-inform#weight I-inform#weight
set này bn s,request#price,B-inform#object_type B-inform#mention O O
có màu sáng ko?,ask_if_sells,O B-ask_if_sells#color I-ask_if_sells#color O
có size bé 40 kg ko e,ask_if_sells#size,O O O B-inform#weight I-inform#weight O O
em gửi nhầm,handoff,O O O
cám ơn chị tư vấn nhew,thank,O O O O O O
bên e có ship hk,ask_about_ship,O O O O O
link bị lỗi em a,handoff,O O O O O
k ship hả e,ask_about_ship,O O O O
